Country,Language,variable,value,Correct
Czech Republic,Czech,zav1.5,Přišla mu studená voda,1
Czech Republic,Czech,zav1.5,Přišla mu studená voda.,1
Czech Republic,Czech,zav1.5,Přišla mu voda studená,1
Czech Republic,Czech,zav1.5,Studená voda mu přišla,2
Czech Republic,Czech,zav1.5,Studená voda mu přišla ,2
Czech Republic,Czech,zav1.5,voda mu  přišla studená,1
Czech Republic,Czech,zav1.5,voda mu byla studená,2
Czech Republic,Czech,zav1.5,voda mu prisla studena,1
Czech Republic,Czech,zav1.5,voda mu přišla studená,1
Czech Republic,Czech,zav1.5,Voda mu přišla studená,1
Czech Republic,Czech,zav1.5,voda mu prisla studena ,1
Czech Republic,Czech,zav1.5,Voda mu přišla studená.,1
Czech Republic,Czech,zav1.5,Voda mu přišla studená. ,1
Czech Republic,Czech,zav1.5,voda mu prřišla studená,1
Czech Republic,Czech,zav1.5,voda mu puřišla studená,1
Czech Republic,Czech,zav1.5,vodu mu přišla studená,1
Czech Republic,Czech,zav1.5,Vodu mu přišla studená.,1
Czech Republic,Czech,zav1.5,,0
Czech Republic,Czech,zav1.6,hral v novem filmu,1
Czech Republic,Czech,zav1.6,hrál v novém filmu,1
Czech Republic,Czech,zav1.6,Hrál v novém filmu,1
Czech Republic,Czech,zav1.6,Hrál v novém filmu.,1
Czech Republic,Czech,zav1.6,Hrál v novém filmu. ,1
Czech Republic,Czech,zav1.6,NA,0
Czech Republic,Czech,zav1.6,v novem filmu hral,1
Czech Republic,Czech,zav1.6,v novém filmu hrál,1
Czech Republic,Czech,zav1.6,V novém filmu hrál.,1
Czech Republic,Czech,zav1.6,,0
Czech Republic,Czech,zav1.7,NA,0
Czech Republic,Czech,zav1.7,on ten vlak viděl,1
Czech Republic,Czech,zav1.7,On ten vlak viděl,1
Czech Republic,Czech,zav1.7,On ten vlak viděl.,1
Czech Republic,Czech,zav1.7,on videl ten vlak,1
Czech Republic,Czech,zav1.7,on viděl ten vlak,1
Czech Republic,Czech,zav1.7,On viděl ten vlak,1
Czech Republic,Czech,zav1.7,on videl ten vlak jed okolo,2
Czech Republic,Czech,zav1.7,on viděl ten vlak okolo,2
Czech Republic,Czech,zav1.7,On viděl ten vlak.,1
Czech Republic,Czech,zav1.7,On viděl ten vlak. ,1
Czech Republic,Czech,zav1.7,On viděl vlak okolo. ,2
Czech Republic,Czech,zav1.7,Ten vlak viděl okolo.,2
Czech Republic,Czech,zav1.7,ten vlak viděl on,1
Czech Republic,Czech,zav1.7,viděl ten vlak okolo,2
Czech Republic,Czech,zav1.7,Viděl ten vlak okolo. ,2
Czech Republic,Czech,zav1.7,,0
Czech Republic,Czech,zav1.8,bylo horské jezero zmrzlé,2
Czech Republic,Czech,zav1.8,horske jazero bylo zmrzele,1
Czech Republic,Czech,zav1.8,horské jezero bylo zamrzlé,1
Czech Republic,Czech,zav1.8,Horské jezero bylo zamrzlé,1
Czech Republic,Czech,zav1.8,Horské jezero bylo zamrzlé.,1
Czech Republic,Czech,zav1.8,horske jezero bylo zmrzle,1
Czech Republic,Czech,zav1.8,horské jezero bylo zmrzlé,1
Czech Republic,Czech,zav1.8,Horské jezero bylo zmrzlé,1
Czech Republic,Czech,zav1.8,Horské jezero bylo zmrzlé ,1
Czech Republic,Czech,zav1.8,Horské jezero bylo zmrzlé.,1
Czech Republic,Czech,zav1.8,Horské jezero bylo zmrzlé. ,1
Czech Republic,Czech,zav1.8,horské jezero bylo zrmzlé,1
Czech Republic,Czech,zav1.8,Horské jezero bylo zrmzlé.,1
Czech Republic,Czech,zav1.8,NA,0
Czech Republic,Czech,zav1.8,zmrzlé jezero bylo horské,1
Czech Republic,Czech,zav1.8,,0
Czech Republic,Czech,zav1.9,barevný míč náhle hodil,2
Czech Republic,Czech,zav1.9,Hodil barevný míč náhle. ,1
Czech Republic,Czech,zav1.9,hodil náhle barevný míč,1
Czech Republic,Czech,zav1.9,Hodil náhle barevný míč,1
Czech Republic,Czech,zav1.9,NA,0
Czech Republic,Czech,zav1.9,nahle hodil barevny mic,1
Czech Republic,Czech,zav1.9,náhle hodil barevný mič,1
Czech Republic,Czech,zav1.9,náhle hodil barevný míč,1
Czech Republic,Czech,zav1.9,Náhle hodil barevný míč,1
Czech Republic,Czech,zav1.9,Náhle hodil barevný míč ,1
Czech Republic,Czech,zav1.9,Náhle hodil barevný míč.,1
Czech Republic,Czech,zav1.9,Náhle hodil barevný míč. ,1
Czech Republic,Czech,zav1.9,náhle hodil barvený míč,1
Czech Republic,Czech,zav1.9,náhled hodil barevný míč,1
Czech Republic,Czech,zav1.9,,0
Czech Republic,Czech,zav2.1,NA,0
Czech Republic,Czech,zav2.1,On vařil vejce natvrdo,1
Czech Republic,Czech,zav2.1,ona vařila vejce na tvrdo,1
Czech Republic,Czech,zav2.1,ona vařila vejce natrvdo,1
Czech Republic,Czech,zav2.1,ona varila vejce natvrdo,1
Czech Republic,Czech,zav2.1,ona vařila vejce natvrdo,1
Czech Republic,Czech,zav2.1,Ona vařila vejce natvrdo,1
Czech Republic,Czech,zav2.1,ona vařila vejce natvrdo od,2
Czech Republic,Czech,zav2.1,Ona vařila vejce natvrdo.,1
Czech Republic,Czech,zav2.1,Ona vařila vejce natvrdo. ,1
Czech Republic,Czech,zav2.1,ona vařila vejde natvrdo,1
Czech Republic,Czech,zav2.1,Vařila ona vejce natvrdo?,1
Czech Republic,Czech,zav2.1,Vařila ona vejce natvrdo.,1
Czech Republic,Czech,zav2.1,vejce natvrdo vařila ona,1
Czech Republic,Czech,zav2.1,,0
Czech Republic,Czech,zav2.10,NA,0
Czech Republic,Czech,zav2.10,pod starý muž se potí,2
Czech Republic,Czech,zav2.10,potí se starý muž,1
Czech Republic,Czech,zav2.10,Starý mož se potí.,1
Czech Republic,Czech,zav2.10,starý muž se potí,1
Czech Republic,Czech,zav2.10,Starý muž se potí,1
Czech Republic,Czech,zav2.10,starý muž se potí ,1
Czech Republic,Czech,zav2.10,Starý muž se potí.,1
Czech Republic,Czech,zav2.10,Starý muž se potí. ,1
Czech Republic,Czech,zav2.10,,0
Czech Republic,Czech,zav2.11,Byly nětkteré záclony zelené?,1
Czech Republic,Czech,zav2.11,NA,0
Czech Republic,Czech,zav2.11,některé některé byly zelené,1
Czech Republic,Czech,zav2.11,některé záclony byly zelené,1
Czech Republic,Czech,zav2.11,Některé záclony byly zelené,1
Czech Republic,Czech,zav2.11,některé zaclony byly zelené nebo,2
Czech Republic,Czech,zav2.11,Některé záclony byly zelené.,1
Czech Republic,Czech,zav2.11,Některé záclony byly zelené. ,1
Czech Republic,Czech,zav2.11,některé záslony byly zelené,1
Czech Republic,Czech,zav2.11,,0
Czech Republic,Czech,zav2.12,NA,0
Czech Republic,Czech,zav2.12,Našla ona vyhozené rukavice?,1
Czech Republic,Czech,zav2.12,odejít ona našla vyhozené rukavice,2
Czech Republic,Czech,zav2.12,ona našela vyhozené rukavice,1
Czech Republic,Czech,zav2.12,Ona našla vyhozen rukavice.,1
Czech Republic,Czech,zav2.12,ona našla vyhozené rukavice,1
Czech Republic,Czech,zav2.12,Ona našla vyhozené rukavice,1
Czech Republic,Czech,zav2.12,Ona našla vyhozené rukavice.,1
Czech Republic,Czech,zav2.12,Ona našla vyhozené rukavice. ,1
Czech Republic,Czech,zav2.12,,0
Czech Republic,Czech,zav2.13,Malé brambory ona opékala.,1
Czech Republic,Czech,zav2.13,malé brambory opékala ona,1
Czech Republic,Czech,zav2.13,NA,0
Czech Republic,Czech,zav2.13,ona malé opékala brambory,1
Czech Republic,Czech,zav2.13,ona opékal malé brambory bez,2
Czech Republic,Czech,zav2.13,ona opékala drobné brambory,2
Czech Republic,Czech,zav2.13,ona opékala malé brabory,1
Czech Republic,Czech,zav2.13,ona opékala malé brambory,1
Czech Republic,Czech,zav2.13,Ona opékala malé brambory,1
Czech Republic,Czech,zav2.13,Ona opékala malé brambory.,1
Czech Republic,Czech,zav2.13,Ona opěkala malé brambory.,1
Czech Republic,Czech,zav2.13,Ona opékala malé brambory. ,1
Czech Republic,Czech,zav2.13,ona zapékala malé brambory,1
Czech Republic,Czech,zav2.13,opékala malé brambory,2
Czech Republic,Czech,zav2.13,Opékala ona malé brambory?,1
Czech Republic,Czech,zav2.13,,0
Czech Republic,Czech,zav2.2,blechy náš kocour měl,1
Czech Republic,Czech,zav2.2,máš kocour měl blechy,1
Czech Republic,Czech,zav2.2,NA,0
Czech Republic,Czech,zav2.2,náš kocour měl belchy,1
Czech Republic,Czech,zav2.2,náš kocour měl blechy,1
Czech Republic,Czech,zav2.2,Náš kocour měl blechy,1
Czech Republic,Czech,zav2.2,Náš kocour měl blechy.,1
Czech Republic,Czech,zav2.2,Náš kocour měl blechy. ,1
Czech Republic,Czech,zav2.2,před naš kocour měl blechy,2
Czech Republic,Czech,zav2.2,,0
Czech Republic,Czech,zav2.3,ačkoli byl ¨úžeh bolestivý jeho,2
Czech Republic,Czech,zav2.3,ačkoli byl jeho úžeh bolestivý,2
Czech Republic,Czech,zav2.3,ačkoli byl úžeh bolestivý,2
Czech Republic,Czech,zav2.3,Ačkoli byl úžeh bolestivý,2
Czech Republic,Czech,zav2.3,Ačkoli byl úžeh bolestivý.,2
Czech Republic,Czech,zav2.3,Ačkoli byl úžeh bolestivý... / Jeho úžeh byl bolestivý.,2
Czech Republic,Czech,zav2.3,ačkoli úžeh byl bolestivý,2
Czech Republic,Czech,zav2.3,ačkoliv byl úžeh bolestivý,2
Czech Republic,Czech,zav2.3,jeho úžeh byl bolestivý,1
Czech Republic,Czech,zav2.3,Jeho úžeh byl bolestivý,1
Czech Republic,Czech,zav2.3,Jeho úžeh byl bolestivý.,1
Czech Republic,Czech,zav2.3,Jeho úžeh byl bolestivý. ,1
Czech Republic,Czech,zav2.3,jeho úžeh byl boletivý,1
Czech Republic,Czech,zav2.3,jeho úžel byl bolestivý,1
Czech Republic,Czech,zav2.3,NA,0
Czech Republic,Czech,zav2.3,úžeh byl bolestivý,2
Czech Republic,Czech,zav2.3,,0
Czech Republic,Czech,zav2.4,NA,0
Czech Republic,Czech,zav2.4,na procházku sěl sám,1
Czech Republic,Czech,zav2.4,na procházku šel sám,1
Czech Republic,Czech,zav2.4,Na procházku šel sám,1
Czech Republic,Czech,zav2.4,na procházku šel sám s,2
Czech Republic,Czech,zav2.4,Na procházku šel sám!,1
Czech Republic,Czech,zav2.4,Na procházku šel sám.,1
Czech Republic,Czech,zav2.4,na procházky šel sám,1
Czech Republic,Czech,zav2.4,sám šel na procházku,1
Czech Republic,Czech,zav2.4,šel na procházku sám,1
Czech Republic,Czech,zav2.4,Šel na procházku sám,1
Czech Republic,Czech,zav2.4,Šel na procházku sám.,1
Czech Republic,Czech,zav2.4,šel sám na procházku,1
Czech Republic,Czech,zav2.4,Šel sám na procházku,1
Czech Republic,Czech,zav2.4,Šel sám na procházku.,1
Czech Republic,Czech,zav2.4,,0
Czech Republic,Czech,zav2.5,horká mu přišla voda,1
Czech Republic,Czech,zav2.5,měla přišla mu horká voda,0
Czech Republic,Czech,zav2.5,NA,0
Czech Republic,Czech,zav2.5,přišla mu horká voda,1
Czech Republic,Czech,zav2.5,Přišla mu horká voda.,1
Czech Republic,Czech,zav2.5,Přišla mu horsá voda,1
Czech Republic,Czech,zav2.5,Přišla mu voda horká.,1
Czech Republic,Czech,zav2.5,voda mu byla horká,1
Czech Republic,Czech,zav2.5,voda mu přisla horká,1
Czech Republic,Czech,zav2.5,voda mu přišla horká,1
Czech Republic,Czech,zav2.5,Voda mu přišla horká,1
Czech Republic,Czech,zav2.5,voda mu přišla hořká,0
Czech Republic,Czech,zav2.5,Voda mu přišla horká.,1
Czech Republic,Czech,zav2.5,Voda mu přišla horká. ,1
Czech Republic,Czech,zav2.5,Voda mu přišla příliš horká.,2
Czech Republic,Czech,zav2.5,,0
Czech Republic,Czech,zav2.6,hrál v novém filmu,1
Czech Republic,Czech,zav2.6,Hrál v novém filmu,1
Czech Republic,Czech,zav2.6,hrál v novém filmu předat,2
Czech Republic,Czech,zav2.6,Hrál v novém filmu.,1
Czech Republic,Czech,zav2.6,Hrál v novém filmu. ,1
Czech Republic,Czech,zav2.6,NA,0
Czech Republic,Czech,zav2.6,předat v novém filmu,2
Czech Republic,Czech,zav2.6,v novém filmu hrál,1
Czech Republic,Czech,zav2.6,,0
Czech Republic,Czech,zav2.7,NA,0
Czech Republic,Czech,zav2.7,on ten vlak viděl,1
Czech Republic,Czech,zav2.7,On ten vlak viděl,1
Czech Republic,Czech,zav2.7,On ten vlak viděl!,1
Czech Republic,Czech,zav2.7,On ten vlak viděl.,1
Czech Republic,Czech,zav2.7,On ten vlak viděl. ,1
Czech Republic,Czech,zav2.7,on viděl ten vlak,1
Czech Republic,Czech,zav2.7,On viděl ten vlak,1
Czech Republic,Czech,zav2.7,on víděl ten vlak,1
Czech Republic,Czech,zav2.7,on viděl ten vlak okolo,2
Czech Republic,Czech,zav2.7,On viděl ten vlak?,1
Czech Republic,Czech,zav2.7,On viděl ten vlak.,1
Czech Republic,Czech,zav2.7,ten vlak viděl okolo,2
Czech Republic,Czech,zav2.7,ten vlak viděl on,1
Czech Republic,Czech,zav2.7,viděl okolo ten vlak,2
Czech Republic,Czech,zav2.7,viděl ten vlak okolo,2
Czech Republic,Czech,zav2.7,,0
Czech Republic,Czech,zav2.8,NA,0
Czech Republic,Czech,zav2.8,stále hořel vysoký strom,1
Czech Republic,Czech,zav2.8,Stále hořel vysoký strom.,1
Czech Republic,Czech,zav2.8,strom vysoký hořel stále,2
Czech Republic,Czech,zav2.8,strom vysoký stále hořel,2
Czech Republic,Czech,zav2.8,Vyskoký strom stále hořel.,1
Czech Republic,Czech,zav2.8,vysoký bych hořel stále,2
Czech Republic,Czech,zav2.8,vysoký strom hořel stále,1
Czech Republic,Czech,zav2.8,Vysoký strom hořel stále,1
Czech Republic,Czech,zav2.8,Vysoký strom hořel stále.,1
Czech Republic,Czech,zav2.8,vysoký strom stále hořel,1
Czech Republic,Czech,zav2.8,Vysoký strom stále hořel,1
Czech Republic,Czech,zav2.8,vysoký strom stále hořel bych,2
Czech Republic,Czech,zav2.8,Vysoký strom stále hořel.,1
Czech Republic,Czech,zav2.8,,0
Czech Republic,Czech,zav2.9,barevný míč hodil náhle,1
Czech Republic,Czech,zav2.9,barevný míč náhle od hodil,1
Czech Republic,Czech,zav2.9,hodil náhle barevný míč,1
Czech Republic,Czech,zav2.9,Hodil náhle barevný míč.,1
Czech Republic,Czech,zav2.9,Hodil náhle barevý míč.,1
Czech Republic,Czech,zav2.9,NA,0
Czech Republic,Czech,zav2.9,náhle hodil barevný míc,1
Czech Republic,Czech,zav2.9,náhle hodil barevný míč,1
Czech Republic,Czech,zav2.9,Náhle hodil barevný míč,1
Czech Republic,Czech,zav2.9,náhle hodil barevný míč ,1
Czech Republic,Czech,zav2.9,Náhle hodil barevný míč.,1
Czech Republic,Czech,zav2.9,Náhle hodil barevný míč. ,1
Czech Republic,Czech,zav2.9,náhle hodill barevný míč,1
Czech Republic,Czech,zav2.9,náhle vhodil barevný míč,1
Czech Republic,Czech,zav2.9,Odhodil barevný míč.,2
Czech Republic,Czech,zav2.9,,0
The Netherlands,Dutch,zav1.1,de vriest restjes in,0
The Netherlands,Dutch,zav1.1,in restjes vriest ze,0
The Netherlands,Dutch,zav1.1,NA,0
The Netherlands,Dutch,zav1.1,restjes vries ze in,1
The Netherlands,Dutch,zav1.1,restjes vriest ze in,1
The Netherlands,Dutch,zav1.1,Restjes vriest ze in,1
The Netherlands,Dutch,zav1.1,restjes vriest ze in ,1
The Netherlands,Dutch,zav1.1,Restjes vriest ze in ,1
The Netherlands,Dutch,zav1.1,Restjes vriest ze in.,1
The Netherlands,Dutch,zav1.1,van,0
The Netherlands,Dutch,zav1.1,ze vriest  restjes in,1
The Netherlands,Dutch,zav1.1,ze vriest de restjes,2
The Netherlands,Dutch,zav1.1,ze vriest de restjes in,2
The Netherlands,Dutch,zav1.1,Ze vriest de restjes in,2
The Netherlands,Dutch,zav1.1,Ze vriest de restjes in.,2
The Netherlands,Dutch,zav1.1,ze vriest restjes in,1
The Netherlands,Dutch,zav1.1,Ze vriest restjes in,1
The Netherlands,Dutch,zav1.1,ze vriest restjes in ,1
The Netherlands,Dutch,zav1.1,ze vriest restjes in van,2
The Netherlands,Dutch,zav1.1,Ze vriest restjes in.,1
The Netherlands,Dutch,zav1.1,Ze vriest restjes in. ,1
The Netherlands,Dutch,zav1.1,ze vriest van restjes,2
The Netherlands,Dutch,zav1.1,Ze vriest van restjes,2
The Netherlands,Dutch,zav1.1,ze vroor de restjes in ,2
The Netherlands,Dutch,zav1.1,,0
The Netherlands,Dutch,zav1.10,de oude man rilde,2
The Netherlands,Dutch,zav1.10,de oude man rilt,1
The Netherlands,Dutch,zav1.10,De oude man rilt,1
The Netherlands,Dutch,zav1.10,de oude man rilt ,1
The Netherlands,Dutch,zav1.10,de oude man rilt van,2
The Netherlands,Dutch,zav1.10,De oude man rilt.,1
The Netherlands,Dutch,zav1.10,De oude man rilt. ,1
The Netherlands,Dutch,zav1.10,de oude man trilt,0
The Netherlands,Dutch,zav1.10,NA,0
The Netherlands,Dutch,zav1.10,van,0
The Netherlands,Dutch,zav1.10,van de oude man,0
The Netherlands,Dutch,zav1.10,,0
The Netherlands,Dutch,zav1.11,groen was het gordijn,2
The Netherlands,Dutch,zav1.11,het gordijn was groen,1
The Netherlands,Dutch,zav1.11,Het gordijn was groen,1
The Netherlands,Dutch,zav1.11,Het gordijn was groen.,1
The Netherlands,Dutch,zav1.11,Het gordijn was groen. ,1
The Netherlands,Dutch,zav1.11,het grodijn was groen,1
The Netherlands,Dutch,zav1.11,hoe groen was het gordijn,2
The Netherlands,Dutch,zav1.11,hoeveel,0
The Netherlands,Dutch,zav1.11,hoeveel gordijn was het,0
The Netherlands,Dutch,zav1.11,hoeveel groen was het gordijn,0
The Netherlands,Dutch,zav1.11,hoeveel was het gordijn,0
The Netherlands,Dutch,zav1.11,Hoeveel was het gordijn,0
The Netherlands,Dutch,zav1.11,hoeveel was het gordijn ,0
The Netherlands,Dutch,zav1.11,hoeveel was het gordijn?,0
The Netherlands,Dutch,zav1.11,Hoeveel was het gordijn?,0
The Netherlands,Dutch,zav1.11,hoeveel was het groene gordijn,0
The Netherlands,Dutch,zav1.11,NA,0
The Netherlands,Dutch,zav1.11,was het gordijn groen,1
The Netherlands,Dutch,zav1.11,Was het gordijn groen?,1
The Netherlands,Dutch,zav1.11,Was het groen gordijn,0
The Netherlands,Dutch,zav1.11,,0
The Netherlands,Dutch,zav1.12,gegaan,0
The Netherlands,Dutch,zav1.12,NA,0
The Netherlands,Dutch,zav1.12,ze een handschoen vond,2
The Netherlands,Dutch,zav1.12,ze vond de handschoen,2
The Netherlands,Dutch,zav1.12,ze vond een handschoen,1
The Netherlands,Dutch,zav1.12,Ze vond een handschoen,1
The Netherlands,Dutch,zav1.12,Ze vond een handschoen.,1
The Netherlands,Dutch,zav1.12,Ze vond een handschoen. ,1
The Netherlands,Dutch,zav1.12,ze vond een handschoen\,1
The Netherlands,Dutch,zav1.12,ze vond een vergane handschoen,2
The Netherlands,Dutch,zav1.12,,0
