"ResponseID","zav1.1","zav1.2","zav1.3","zav1.4","zav1.5","zav1.6","zav1.7","zav1.8","zav1.9","zav1.10","zav1.11","zav1.12","zav1.13","zav2.1","zav2.2","zav2.3","zav2.4","zav2.5","zav2.6","zav2.7","zav2.8","zav2.9","zav2.10","zav2.11","zav2.12","zav2.13","Country","Language","zav.code1","zav.code2","zav.code3","zav.code4","zav.code5","zav.code6","zav.code7","zav.code8","zav.code9","zav.code10","zav.code11","zav.code12","zav.code13","zav.include.strict","zav.include.primed","zav.condition"
"R_1kSKiwqUkSD1drr","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Australia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_1kIatOuCEFR6CU6","she freezes the leftovers","cat had the fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Australia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_V3WIwVk9GpivnEJ","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","the sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","the sudden ball toss","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","Australia","English",1,1,2,1,1,1,1,1,1,1,1,1,1,FALSE,TRUE,"Hot"
"R_2ASgTOluHLQfaka","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia","English",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,"Hot"
"R_31vg5MZvN0k91OR","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","Australia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_snBVIjV3IqdvgJ3","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","Australia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_2xPJPFTiMETPquu","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","was the lake frozen","toss the ball once","the old man shivers","was the curtain green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Australia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_yPcZdvs8lCv5zih","","","","","","","","","","","","","","she boils the egg","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","Australia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_1plnBHOqBadSLUl","she freezes the leftovers","the cat had fleas ago","although the frostbite was painful","go for a walk","the water had felt cold","the new movie gave","he saw over the train","should the lake be fozen","once the ball toss","the old man shivers","how was the curtain green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Australia","English",1,2,2,1,2,1,2,2,2,1,2,1,1,FALSE,TRUE,"Cold"
"R_2rCxnkutK3WeoTf","she freezes the leftovers","the cat had fleas ","although his frostbite was painful","go for a walk ","the water had felt cold","was gave the new movie","he saw over the train","was the frozen lake","the sudden toss ","the old man shivers","how green was the curtain","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Australia","English",1,1,2,1,2,2,2,1,2,1,2,1,1,FALSE,TRUE,"Cold"
"R_3hm9xLmBunrQZTI","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia","English",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,"Hot"
"R_eaZZNvxuK3R3Q4x","","","","","","","","","","","","","","the eggs she boils","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","was the new movie","he saw the train","the tree was burning","the sudden ball toss","the man of old sweats","how was the curtain green","a glove she found","she roasted the potatoes","Australia","English",1,1,1,1,1,1,1,1,1,2,2,1,1,FALSE,TRUE,"Hot"
"R_a00zewGu1f3nX69","she freezes the leftovers","the cat had the fleas","his frostbite was painful","walk along the path","he felt the cold water","","he saw the train over","","she toss the ball once","the man shivers cold","how grrenw as the curtain","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Australia","English",1,2,1,2,2,0,2,0,0,2,2,1,1,FALSE,FALSE,"Cold"
"R_7W1X1S9aI6B2fPL","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt old","gave the new movie","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Australia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_1eygI1PPQeHnL1h","she freezes the leftovers","cat had the fleas","","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","how was the curtain","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Australia","English",1,1,0,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,"Cold"
"R_9yiB3e3lCtYMIcd","","","","","","","","","","","","","","Of the eggs she boils ","the cat had fleas ","Although his sunburn was painful ","A path for walk go ","Felt the hot water ","The new movie was gave ","He saw over the train ","Should the tree was burning ","the sudden ball toss once ","The sweats of old man ","How was the green curtain","She found a gone glove ","She roasted the potatoes ","Australia","English",2,1,2,2,1,2,2,2,2,2,2,2,1,FALSE,TRUE,"Hot"
"R_eaMHNGZInbSasi5","","","","","","","","","","","","","","she boils the eggs.","the cat had fleas.","his sunburn was painful.","go for a walk.","the water felt hot.","the movie was new.","he saw the train.","the tree was burning.","toss the ball once.","the old man sweats.","the curtain was green.","she found a glove.","she roasted the potatoes.","Australia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_1r7CfIAaFBgkAx3","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the new movie was","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","Australia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_W0ZHISF1ldIpSlX","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","Australia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_yjZMmdu6EmLjA4x","freezes the leftovers of","the cat had fleas","his frostbite was painful","go for a walk","he felt cold water","the movie was new","he saw the train","the lake was frozen","the ball toss once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Australia","English",2,1,1,1,2,1,1,1,2,1,1,1,1,FALSE,TRUE,"Cold"
"R_27du6N1qUWZ6CfN","","","","","","","","","","","","","","she boiled the eggs ","the cat had fleas","his sunburn was painful ","go for a walk ","the hold water had ","the movie was new","he saw the train ","the tree was burning ","toss the ball once ","the old man sweats ","the green curtain was","she found a glove ","she roasted the potatoes","Australia","English",1,1,1,1,0,1,1,1,1,1,1,1,1,FALSE,FALSE,"Hot"
"R_3k1k5YkZkbfKKP0","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Australia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_3PtOdTHNtP4ywal","","","","","","","","","","","","","","she boiled the ggs.","the cat had fleas.","his sunburn was painful.","go for a walk.","felt the hot water.","the movie was new.","he saw the train.","the tree was burning.","toss the ball once.","the old man sweats.","tne curtain was green.","she found a glove.","she roasted the potatoes.","Australia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_cBezAA1mgE8pn0J","","","","","","","","","","","","","","the eggs she boils","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","Australia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_2y7zjrUk6uox72b","","","","","","","","","","","","","","she boils the eggs ","the cat had fleas ","his sunburn was painful ","go for a walk ","the water felt hot ","the new movie ","he saw the train ","the tress was burning ","toss the ball once ","the old man sweats ","the curtain was green ","she found a glove ","she roasted the potatoes ","Australia","English",1,1,1,1,1,2,1,1,1,1,1,1,1,FALSE,TRUE,"Hot"
"R_qO8KjSuCQRMhRaF","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","Australia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_2zT0X0V8bL8vwLK","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","felt the cold water","the movie was new","he saw the train","the lake was frozen","once the ball toss","the old man shivers","how was the curtain","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Canada","English",1,1,1,1,1,1,1,1,2,1,1,1,1,FALSE,TRUE,"Cold"
"R_3mmLmISAwZtg3r9","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","She found a glove gone","She roasted the potatoes","Canada","English",1,1,1,1,1,1,1,1,1,1,1,2,1,FALSE,TRUE,"Hot"
"R_2X1iPvLjJZbrntL","she leftovers the freezers","the cat had fleas","although frostbite was painful","go for a walk","the water felt cold","the movie was gave ","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the green curtain was","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Canada","English",2,1,1,1,1,2,1,1,1,1,1,1,1,FALSE,TRUE,"Cold"
"R_vHwGdRIZGD4tNFn","","","","","","","","","","","","","","she boils eggs","","","","","the movie was new gave","","","the ball sudden toss once","the old man of sweats","","she found a glove gone","","Canada","English",2,0,0,0,0,2,0,0,2,0,0,2,0,FALSE,FALSE,"Hot"
"R_2y24U5HzpQ09eI3","","","","","","","","","","","","","","she boils the eggs","the fleas had ago","although was sunburn painful","go for a walk","hot water had felt","the new movie was","the train over saw","the tree was burning","toss the sudden ball","the old man sweats","how was the curtain","she found a glove","she roasted the potatoes ","Canada","English",1,0,2,1,2,1,2,1,2,1,1,1,1,FALSE,FALSE,"Hot"
"R_2rrcFMftW5No7zO","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw over the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Canada","English",1,1,1,1,1,1,2,1,1,1,1,1,1,FALSE,TRUE,"Cold"
"R_2X7r3wtZnRHWAoZ","","","","","","","","","","","","","","the boils the eggs","the cat has fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","the ball once toss","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","Canada","English",1,1,1,1,1,1,1,1,2,1,1,1,1,FALSE,TRUE,"Hot"
"R_22tDfD8SOY33xFM","the leftovers of freezes","the cat had flees","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the tain","the lake was frozen","toss the ball once","the old man shivers","how green was the curtain?","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Canada","English",2,1,1,1,1,1,1,1,1,1,2,1,1,FALSE,TRUE,"Cold"
"R_4Uul0WXSndJ6IMN","","","","","","","","","","","","","","she boiled the eegs","cat had the fleas","his sunburn was painful","go for a walk","had the hot water","the movie was new","he saw the rain","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","Canada","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
